(LabeledPoint(2767.0, (9,[0,1,2,3,4,5,6,7,8],[0.71,1.0,4.0,61.6,55.0,5.74,5.76,3.54,3.0])), 2556.948888888889)
(LabeledPoint(2768.0, (9,[0,1,2,3,4,5,6,7,8],[0.7,1.0,3.0,61.1,58.0,5.66,5.73,3.48,5.0])), 2685.4144444444446)
(LabeledPoint(2768.0, (9,[0,1,2,3,4,5,6,7,8],[0.7,2.0,3.0,60.9,57.0,5.73,5.76,3.5,3.0])), 2647.5562857142854)
(LabeledPoint(2770.0, (9,[0,1,2,3,4,5,6,7,8],[0.71,3.0,3.0,60.7,56.0,5.77,5.8,3.51,3.0])), 2580.9064285714285)
(LabeledPoint(2770.0, (9,[0,1,2,3,4,5,6,7,8],[0.73,4.0,6.0,60.7,58.0,5.87,5.82,3.55,4.0])), 2785.903333333333)
(LabeledPoint(2770.0, (9,[0,1,2,3,4,5,6,7,8],[0.73,1.0,4.0,59.9,57.0,5.92,5.89,3.54,3.0])), 2534.8586666666665)
(LabeledPoint(2771.0, (9,[0,1,2,3,4,5,6,7,8],[0.72,5.0,8.0,60.3,56.0,5.81,5.83,3.51,5.0])), 2872.8048571428576)
(LabeledPoint(2771.0, (9,[0,1,2,3,4,5,6,7,8],[0.73,3.0,3.0,61.7,60.0,5.79,5.82,3.58,5.0])), 2616.196)
(LabeledPoint(2771.0, (9,[0,1,2,3,4,5,6,7,8],[0.79,3.0,4.0,61.9,55.0,5.97,5.92,3.68,3.0])), 2638.7098379451513)
(LabeledPoint(2774.0, (9,[0,1,2,3,4,5,6,7,8],[1.17,7.0,1.0,60.2,61.0,6.83,6.9,4.13,5.0])), 3713.7533333333336)
(LabeledPoint(2774.0, (9,[0,1,2,3,4,5,6,7,8],[0.6,2.0,5.0,61.7,55.0,5.41,5.44,3.35,3.0])), 2266.687606097293)
(LabeledPoint(2776.0, (9,[0,1,2,3,4,5,6,7,8],[0.71,2.0,6.0,62.2,57.0,5.79,5.62,3.55,3.0])), 2909.7657662337665)
(LabeledPoint(2776.0, (9,[0,1,2,3,4,5,6,7,8],[0.72,4.0,6.0,59.7,60.5,5.8,5.84,3.47,2.0])), 2789.396666666667)
(LabeledPoint(2777.0, (9,[0,1,2,3,4,5,6,7,8],[0.7,1.0,5.0,62.7,58.0,5.66,5.73,3.57,5.0])), 3305.954666666666)
(LabeledPoint(2777.0, (9,[0,1,2,3,4,5,6,7,8],[0.71,3.0,6.0,62.1,58.0,5.67,5.7,3.53,4.0])), 2750.1652380952382)
(LabeledPoint(2777.0, (9,[0,1,2,3,4,5,6,7,8],[0.71,3.0,6.0,63.8,58.0,5.61,5.64,3.59,2.0])), 2587.9100000000003)
(LabeledPoint(2777.0, (9,[0,1,2,3,4,5,6,7,8],[0.7,2.0,3.0,60.0,59.0,5.79,5.75,3.46,4.0])), 2748.170238095238)
(LabeledPoint(2777.0, (9,[0,1,2,3,4,5,6,7,8],[0.7,2.0,3.0,61.0,58.0,5.78,5.72,3.51,4.0])), 2638.5239047619048)
(LabeledPoint(2777.0, (9,[0,1,2,3,4,5,6,7,8],[0.7,2.0,3.0,59.9,63.0,5.76,5.7,3.43,5.0])), 2465.6257192982457)
(LabeledPoint(2777.0, (9,[0,1,2,3,4,5,6,7,8],[0.7,2.0,3.0,60.5,58.0,5.77,5.74,3.48,4.0])), 2698.2382380952386)
(LabeledPoint(2778.0, (9,[0,1,2,3,4,5,6,7,8],[0.52,3.0,7.0,61.3,55.0,5.19,5.22,3.19,3.0])), 2758.445177489177)
(LabeledPoint(2781.0, (9,[0,1,2,3,4,5,6,7,8],[0.77,5.0,3.0,62.2,56.0,5.83,5.88,3.64,3.0])), 2668.2930793650794)
(LabeledPoint(2782.0, (9,[0,1,2,3,4,5,6,7,8],[0.72,5.0,5.0,60.6,63.0,5.83,5.76,3.51,5.0])), 2481.5333333333333)
(LabeledPoint(2782.0, (9,[0,1,2,3,4,5,6,7,8],[0.7,2.0,5.0,62.9,60.0,5.62,5.54,3.51,4.0])), 2700.9919047619046)
(LabeledPoint(2782.0, (9,[0,1,2,3,4,5,6,7,8],[0.72,1.0,3.0,62.7,59.0,5.73,5.69,3.58,4.0])), 2743.054736842105)
(LabeledPoint(2782.0, (9,[0,1,2,3,4,5,6,7,8],[0.84,4.0,3.0,55.1,67.0,6.39,6.2,3.47,1.0])), 3069.891111111111)
(LabeledPoint(2782.0, (9,[0,1,2,3,4,5,6,7,8],[0.75,3.0,3.0,61.4,59.0,5.88,5.85,3.6,4.0])), 2669.2978095238095)
(LabeledPoint(2784.0, (9,[0,1,2,3,4,5,6,7,8],[0.72,3.0,6.0,63.0,54.0,5.69,5.73,3.6,5.0])), 2988.297142857143)
(LabeledPoint(2787.0, (9,[0,1,2,3,4,5,6,7,8],[0.72,3.0,6.0,63.6,58.0,5.66,5.69,3.61,5.0])), 2880.9833333333336)
(LabeledPoint(2787.0, (9,[0,1,2,3,4,5,6,7,8],[0.51,3.0,7.0,62.0,57.0,5.11,5.15,3.18,3.0])), 2339.65)
(LabeledPoint(2787.0, (9,[0,1,2,3,4,5,6,7,8],[0.64,1.0,5.0,61.5,56.0,5.54,5.55,3.41,3.0])), 2430.8572987012985)
(LabeledPoint(2788.0, (9,[0,1,2,3,4,5,6,7,8],[0.76,6.0,8.0,61.8,56.0,5.85,5.87,3.62,3.0])), 2913.401904761905)
(LabeledPoint(2789.0, (9,[0,1,2,3,4,5,6,7,8],[0.81,4.0,4.0,61.0,61.0,5.94,5.99,3.64,2.0])), 2395.2939298245615)
(LabeledPoint(2789.0, (9,[0,1,2,3,4,5,6,7,8],[0.63,2.0,8.0,62.1,57.0,5.48,5.41,3.38,4.0])), 2615.6109626373623)
(LabeledPoint(2789.0, (9,[0,1,2,3,4,5,6,7,8],[0.63,2.0,7.0,60.9,60.0,5.55,5.52,3.37,4.0])), 2904.1199999999994)
(LabeledPoint(2789.0, (9,[0,1,2,3,4,5,6,7,8],[1.05,7.0,4.0,65.8,59.0,6.41,6.27,4.18,1.0])), 3274.172)
(LabeledPoint(2792.0, (9,[0,1,2,3,4,5,6,7,8],[0.71,2.0,3.0,59.2,59.0,5.83,5.86,3.46,4.0])), 2671.471396825397)
(LabeledPoint(2792.0, (9,[0,1,2,3,4,5,6,7,8],[0.71,2.0,3.0,61.3,55.0,5.72,5.77,3.52,3.0])), 3015.671538461538)
(LabeledPoint(2792.0, (9,[0,1,2,3,4,5,6,7,8],[0.7,3.0,5.0,60.7,60.0,5.78,5.75,3.5,4.0])), 2869.0785714285716)
(LabeledPoint(2793.0, (9,[0,1,2,3,4,5,6,7,8],[0.79,4.0,3.0,60.6,57.0,5.98,6.06,3.65,5.0])), 3010.7797037037035)
(LabeledPoint(2795.0, (9,[0,1,2,3,4,5,6,7,8],[0.81,3.0,4.0,62.6,55.0,5.92,5.96,3.72,3.0])), 2899.4933330821987)
(LabeledPoint(2795.0, (9,[0,1,2,3,4,5,6,7,8],[0.72,1.0,4.0,62.0,60.0,5.73,5.69,3.54,4.0])), 2410.778095238095)
(LabeledPoint(2796.0, (9,[0,1,2,3,4,5,6,7,8],[0.73,2.0,3.0,63.2,58.0,5.7,5.76,3.62,2.0])), 2618.8028758169935)
(LabeledPoint(2797.0, (9,[0,1,2,3,4,5,6,7,8],[0.81,5.0,4.0,61.3,59.0,5.94,6.01,3.66,5.0])), 2606.5255757575756)
(LabeledPoint(2797.0, (9,[0,1,2,3,4,5,6,7,8],[0.81,2.0,3.0,60.3,60.0,6.07,6.1,3.67,5.0])), 3157.762897842898)
(LabeledPoint(2797.0, (9,[0,1,2,3,4,5,6,7,8],[0.72,4.0,6.0,61.9,58.0,5.72,5.75,3.55,3.0])), 2908.6713333333337)
(LabeledPoint(2800.0, (9,[0,1,2,3,4,5,6,7,8],[0.6,4.0,2.0,61.6,56.0,5.43,5.46,3.35,5.0])), 2684.7443333333335)
(LabeledPoint(2800.0, (9,[0,1,2,3,4,5,6,7,8],[0.83,4.0,3.0,62.3,57.0,5.99,6.08,3.76,3.0])), 3300.8617662337665)
(LabeledPoint(2800.0, (9,[0,1,2,3,4,5,6,7,8],[0.83,4.0,3.0,61.8,57.0,6.03,6.07,3.74,3.0])), 3388.068404040404)
(LabeledPoint(2800.0, (9,[0,1,2,3,4,5,6,7,8],[0.79,6.0,5.0,61.8,59.0,5.92,5.95,3.67,3.0])), 2869.78)
(LabeledPoint(2801.0, (9,[0,1,2,3,4,5,6,7,8],[0.75,5.0,3.0,60.4,57.0,5.93,5.96,3.59,3.0])), 2692.058484848485)
(LabeledPoint(2801.0, (9,[0,1,2,3,4,5,6,7,8],[0.71,3.0,6.0,57.8,60.0,5.9,5.87,3.4,2.0])), 2792.21)
(LabeledPoint(2801.0, (9,[0,1,2,3,4,5,6,7,8],[0.71,3.0,6.0,63.8,58.0,5.64,5.61,3.59,2.0])), 2587.9100000000003)
(LabeledPoint(2802.0, (9,[0,1,2,3,4,5,6,7,8],[0.53,3.0,2.0,61.9,54.0,5.22,5.25,3.24,3.0])), 2368.9133333333334)
(LabeledPoint(2803.0, (9,[0,1,2,3,4,5,6,7,8],[0.74,2.0,3.0,63.5,56.0,5.74,5.79,3.66,5.0])), 2757.748095238095)
(LabeledPoint(2803.0, (9,[0,1,2,3,4,5,6,7,8],[0.73,2.0,3.0,60.6,54.0,5.84,5.89,3.55,3.0])), 3003.527844997108)
(LabeledPoint(2803.0, (9,[0,1,2,3,4,5,6,7,8],[0.77,4.0,6.0,61.3,57.0,5.93,5.88,3.62,4.0])), 3162.823267399267)
(LabeledPoint(2804.0, (9,[0,1,2,3,4,5,6,7,8],[0.7,1.0,3.0,62.3,58.0,5.69,5.73,3.56,5.0])), 2582.3638095238093)
(LabeledPoint(2804.0, (9,[0,1,2,3,4,5,6,7,8],[0.72,3.0,5.0,61.7,57.0,5.74,5.77,3.55,3.0])), 3469.2105815295818)
(LabeledPoint(2804.0, (9,[0,1,2,3,4,5,6,7,8],[0.72,3.0,5.0,62.2,58.0,5.75,5.7,3.56,5.0])), 2963.528333333333)
(LabeledPoint(2805.0, (9,[0,1,2,3,4,5,6,7,8],[0.73,2.0,4.0,61.8,58.0,5.77,5.81,3.58,3.0])), 2467.931980700303)
(LabeledPoint(2805.0, (9,[0,1,2,3,4,5,6,7,8],[0.57,2.0,7.0,58.7,66.0,5.34,5.43,3.16,1.0])), 2602.45)
(LabeledPoint(2805.0, (9,[0,1,2,3,4,5,6,7,8],[0.74,3.0,6.0,61.1,68.0,5.82,5.75,3.53,1.0])), 2736.388)
(LabeledPoint(2806.0, (9,[0,1,2,3,4,5,6,7,8],[0.75,5.0,7.0,60.6,58.0,5.85,5.9,3.56,5.0])), 3628.65)
(LabeledPoint(2806.0, (9,[0,1,2,3,4,5,6,7,8],[0.7,3.0,3.0,61.6,55.0,5.72,5.74,3.53,3.0])), 2799.7455966625967)
(LabeledPoint(2807.0, (9,[0,1,2,3,4,5,6,7,8],[0.71,3.0,5.0,60.0,57.0,5.84,5.9,3.52,5.0])), 3098.0733333333333)
(LabeledPoint(2807.0, (9,[0,1,2,3,4,5,6,7,8],[0.93,7.0,4.0,61.9,57.0,6.21,6.19,3.84,4.0])), 3185.303571428571)
(LabeledPoint(2808.0, (9,[0,1,2,3,4,5,6,7,8],[0.8,5.0,6.0,62.8,57.0,5.87,5.91,3.7,5.0])), 2873.127555555556)
(LabeledPoint(2808.0, (9,[0,1,2,3,4,5,6,7,8],[0.75,4.0,6.0,63.4,56.0,5.78,5.74,3.65,5.0])), 2787.16)
(LabeledPoint(2809.0, (9,[0,1,2,3,4,5,6,7,8],[0.81,3.0,3.0,63.1,59.0,5.85,5.79,3.67,5.0])), 2684.4397263157894)
(LabeledPoint(2809.0, (9,[0,1,2,3,4,5,6,7,8],[0.81,1.0,4.0,59.2,57.0,6.15,6.05,3.61,4.0])), 2740.106666666666)
(LabeledPoint(2810.0, (9,[0,1,2,3,4,5,6,7,8],[0.7,3.0,5.0,62.8,61.0,5.57,5.61,3.51,2.0])), 2563.908952380952)
(LabeledPoint(2811.0, (9,[0,1,2,3,4,5,6,7,8],[0.83,1.0,3.0,63.5,54.0,5.98,5.95,3.79,5.0])), 3079.4809523809527)
(LabeledPoint(2812.0, (9,[0,1,2,3,4,5,6,7,8],[0.7,2.0,3.0,63.5,59.0,5.49,5.53,3.5,2.0])), 2208.3463333333334)
(LabeledPoint(554.0, (9,[0,1,2,3,4,5,6,7,8],[0.32,6.0,3.0,63.1,56.0,4.39,4.36,2.76,5.0])), 522.2836111111111)
(LabeledPoint(554.0, (9,[0,1,2,3,4,5,6,7,8],[0.3,5.0,3.0,60.9,59.0,4.31,4.29,2.62,4.0])), 521.1956190476191)
(LabeledPoint(554.0, (9,[0,1,2,3,4,5,6,7,8],[0.3,5.0,3.0,60.1,55.0,4.41,4.38,2.64,4.0])), 554.46890945312)
(LabeledPoint(554.0, (9,[0,1,2,3,4,5,6,7,8],[0.3,5.0,3.0,63.8,55.0,4.26,4.2,2.7,2.0])), 507.5908571428572)
(LabeledPoint(554.0, (9,[0,1,2,3,4,5,6,7,8],[0.3,5.0,3.0,62.9,57.0,4.27,4.22,2.67,3.0])), 538.3476666666667)
(LabeledPoint(554.0, (9,[0,1,2,3,4,5,6,7,8],[0.3,5.0,3.0,63.4,60.0,4.25,4.23,2.69,5.0])), 569.94)
(LabeledPoint(554.0, (9,[0,1,2,3,4,5,6,7,8],[0.33,5.0,4.0,61.4,56.0,4.85,4.79,2.95,3.0])), 691.604)
(LabeledPoint(555.0, (9,[0,1,2,3,4,5,6,7,8],[0.31,3.0,3.0,61.8,58.0,4.32,4.35,2.68,5.0])), 525.9821196581196)
(LabeledPoint(555.0, (9,[0,1,2,3,4,5,6,7,8],[0.34,6.0,5.0,61.8,55.0,4.48,4.52,2.78,3.0])), 530.7880386280386)
(LabeledPoint(2812.0, (9,[0,1,2,3,4,5,6,7,8],[0.7,3.0,6.0,60.9,61.0,5.66,5.71,3.46,5.0])), 2530.7269696969697)
(LabeledPoint(2812.0, (9,[0,1,2,3,4,5,6,7,8],[0.99,7.0,3.0,55.0,61.0,6.72,6.67,3.68,1.0])), 3424.76)
(LabeledPoint(2812.0, (9,[0,1,2,3,4,5,6,7,8],[0.51,3.0,7.0,62.0,57.0,5.15,5.11,3.18,3.0])), 2339.65)
(LabeledPoint(2815.0, (9,[0,1,2,3,4,5,6,7,8],[0.55,1.0,7.0,61.5,56.0,5.23,5.27,3.23,5.0])), 2823.442666666667)
(LabeledPoint(2815.0, (9,[0,1,2,3,4,5,6,7,8],[0.76,3.0,4.0,58.5,62.0,5.93,6.01,3.49,5.0])), 2416.1657142857143)
(LabeledPoint(2815.0, (9,[0,1,2,3,4,5,6,7,8],[0.74,4.0,5.0,61.7,58.0,5.79,5.81,3.58,4.0])), 2813.557818181818)
(LabeledPoint(2815.0, (9,[0,1,2,3,4,5,6,7,8],[0.7,5.0,3.0,60.4,56.0,5.75,5.81,3.49,3.0])), 2491.2057777777773)
(LabeledPoint(2815.0, (9,[0,1,2,3,4,5,6,7,8],[0.7,5.0,3.0,61.4,56.0,5.72,5.77,3.53,3.0])), 2653.8483838383836)
(LabeledPoint(2815.0, (9,[0,1,2,3,4,5,6,7,8],[0.72,2.0,6.0,58.3,58.0,5.99,5.92,3.47,4.0])), 2951.1446666666666)
(LabeledPoint(2815.0, (9,[0,1,2,3,4,5,6,7,8],[0.96,2.0,4.0,53.1,63.0,6.73,6.65,3.55,1.0])), 3379.8520000000003)
(LabeledPoint(2816.0, (9,[0,1,2,3,4,5,6,7,8],[0.78,6.0,8.0,61.4,56.0,5.91,5.95,3.64,5.0])), 3204.6826666666666)
(LabeledPoint(2816.0, (9,[0,1,2,3,4,5,6,7,8],[0.87,5.0,4.0,62.7,56.0,6.16,6.13,3.85,3.0])), 3235.2535714285714)
(LabeledPoint(2816.0, (9,[0,1,2,3,4,5,6,7,8],[0.83,5.0,3.0,62.5,55.0,6.04,6.0,3.76,3.0])), 2881.715777777778)
(LabeledPoint(2817.0, (9,[0,1,2,3,4,5,6,7,8],[0.71,2.0,6.0,62.7,57.0,5.66,5.64,3.54,3.0])), 2953.85696969697)
(LabeledPoint(2817.0, (9,[0,1,2,3,4,5,6,7,8],[0.71,2.0,3.0,62.8,64.0,5.6,5.54,3.5,2.0])), 2210.2254035087717)
(LabeledPoint(2818.0, (9,[0,1,2,3,4,5,6,7,8],[0.86,3.0,4.0,59.3,62.0,6.36,6.22,3.73,4.0])), 3424.6638095238095)
(LabeledPoint(2818.0, (9,[0,1,2,3,4,5,6,7,8],[0.7,3.0,6.0,61.8,60.0,5.69,5.64,3.5,4.0])), 2646.1356363636364)
(LabeledPoint(2818.0, (9,[0,1,2,3,4,5,6,7,8],[0.7,2.0,5.0,62.7,57.0,5.68,5.64,3.55,4.0])), 2850.632238095238)
(LabeledPoint(2819.0, (9,[0,1,2,3,4,5,6,7,8],[0.7,3.0,5.0,59.7,63.0,5.76,5.79,3.45,2.0])), 2864.866666666667)
(LabeledPoint(2821.0, (9,[0,1,2,3,4,5,6,7,8],[0.53,2.0,7.0,61.9,55.0,5.2,5.21,3.22,3.0])), 2857.9548888888885)
(LabeledPoint(2821.0, (9,[0,1,2,3,4,5,6,7,8],[0.73,2.0,3.0,62.2,59.0,5.77,5.68,3.56,4.0])), 2594.630312599681)
(LabeledPoint(2821.0, (9,[0,1,2,3,4,5,6,7,8],[0.73,1.0,3.0,61.7,55.0,5.84,5.82,3.6,4.0])), 2912.25641025641)
(LabeledPoint(2822.0, (9,[0,1,2,3,4,5,6,7,8],[0.71,1.0,3.0,62.7,60.0,5.71,5.67,3.57,4.0])), 2710.161403508772)
(LabeledPoint(2822.0, (9,[0,1,2,3,4,5,6,7,8],[0.71,1.0,3.0,61.3,58.0,5.75,5.73,3.52,4.0])), 2834.8538327637275)
(LabeledPoint(2822.0, (9,[0,1,2,3,4,5,6,7,8],[0.7,1.0,3.0,60.2,60.0,5.82,5.75,3.48,4.0])), 2708.236533333333)
(LabeledPoint(2822.0, (9,[0,1,2,3,4,5,6,7,8],[0.7,1.0,3.0,60.7,56.0,5.75,5.72,3.48,3.0])), 3068.061818181818)
(LabeledPoint(2822.0, (9,[0,1,2,3,4,5,6,7,8],[0.7,1.0,3.0,59.7,58.0,5.82,5.77,3.46,3.0])), 2839.1508708133974)
(LabeledPoint(2822.0, (9,[0,1,2,3,4,5,6,7,8],[0.7,3.0,6.0,60.6,58.0,5.8,5.72,3.49,4.0])), 2719.8226666666665)
(LabeledPoint(2823.0, (9,[0,1,2,3,4,5,6,7,8],[0.79,1.0,4.0,62.8,59.0,5.86,5.9,3.69,5.0])), 2865.561714285714)
(LabeledPoint(2824.0, (9,[0,1,2,3,4,5,6,7,8],[0.82,2.0,4.0,60.8,60.0,6.05,6.03,3.67,4.0])), 2772.5020317460317)
(LabeledPoint(2825.0, (9,[0,1,2,3,4,5,6,7,8],[0.71,4.0,5.0,62.2,59.0,5.73,5.66,3.54,4.0])), 2713.111333333333)
(LabeledPoint(2825.0, (9,[0,1,2,3,4,5,6,7,8],[0.83,5.0,3.0,60.0,59.0,6.08,6.05,3.64,4.0])), 2727.374444444444)
(LabeledPoint(2825.0, (9,[0,1,2,3,4,5,6,7,8],[1.17,7.0,1.0,60.2,61.0,6.9,6.83,4.13,4.0])), 3614.68)
(LabeledPoint(2825.0, (9,[0,1,2,3,4,5,6,7,8],[0.91,5.0,4.0,61.3,67.0,6.24,6.19,3.81,1.0])), 3677.7066666666665)
(LabeledPoint(2826.0, (9,[0,1,2,3,4,5,6,7,8],[0.7,1.0,6.0,63.3,56.0,5.6,5.58,3.54,5.0])), 2931.2469999999994)
(LabeledPoint(2826.0, (9,[0,1,2,3,4,5,6,7,8],[0.78,3.0,3.0,60.8,60.0,5.97,5.94,3.62,4.0])), 3018.321699934247)
(LabeledPoint(2828.0, (9,[0,1,2,3,4,5,6,7,8],[0.7,1.0,4.0,60.6,57.0,5.74,5.77,3.49,3.0])), 2517.7133333333336)
(LabeledPoint(2830.0, (9,[0,1,2,3,4,5,6,7,8],[0.8,6.0,6.0,62.1,54.4,5.94,5.99,3.7,3.0])), 2628.527976190476)
(LabeledPoint(2831.0, (9,[0,1,2,3,4,5,6,7,8],[0.76,2.0,4.0,60.8,60.0,5.89,5.98,3.61,5.0])), 2624.8205964912277)
(LabeledPoint(2831.0, (9,[0,1,2,3,4,5,6,7,8],[0.72,2.0,3.0,62.3,57.0,5.7,5.76,3.57,3.0])), 2709.1574603174604)
(LabeledPoint(2832.0, (9,[0,1,2,3,4,5,6,7,8],[0.81,4.0,3.0,63.0,60.0,5.87,5.81,3.68,4.0])), 2562.7310476190473)
(LabeledPoint(2832.0, (9,[0,1,2,3,4,5,6,7,8],[0.9,7.0,3.0,64.3,63.0,6.05,6.01,3.88,2.0])), 2931.7977142857144)
(LabeledPoint(2833.0, (9,[0,1,2,3,4,5,6,7,8],[0.8,6.0,6.0,62.0,58.0,5.86,5.95,3.66,5.0])), 2637.340952380953)
(LabeledPoint(2833.0, (9,[0,1,2,3,4,5,6,7,8],[0.56,2.0,2.0,61.0,59.0,5.28,5.34,3.24,5.0])), 2337.8633333333332)
(LabeledPoint(2833.0, (9,[0,1,2,3,4,5,6,7,8],[0.85,5.0,4.0,62.5,57.0,6.02,6.07,3.78,3.0])), 3005.8067351385)
(LabeledPoint(2833.0, (9,[0,1,2,3,4,5,6,7,8],[0.7,3.0,3.0,60.7,57.0,5.73,5.75,3.49,3.0])), 2439.5975946275944)
(LabeledPoint(2834.0, (9,[0,1,2,3,4,5,6,7,8],[0.8,5.0,6.0,62.8,57.0,5.91,5.87,3.7,3.0])), 2832.755641025641)
(LabeledPoint(2834.0, (9,[0,1,2,3,4,5,6,7,8],[0.53,3.0,7.0,61.4,57.0,5.2,5.23,3.2,3.0])), 2739.6961269841267)
